"TransId","Line_ID","AcctCode","OcrCode","PrcCode","ValidFrom","RefDate","TaxDate","DueDate","EXPENSE_LC","EXPENSE_SC","REVENUE_LC","REVENUE_SC","CA_ACTUAL_LC","CA_ACTUAL_SC","Project","Branch","Location","PeriodCode"
1160,10,"_SYS00000000114","CR1009","CR1009","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","59500.000000","59500.000000","0.000000","0.000000","-59500.000000","-59500.000000","CR|PJ067",3,-1,"FY201819-09"
1160,11,"_SYS00000000114","CR1001","CR1001","20180401","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","13682.000000","13682.000000","0.000000","0.000000","-13682.000000","-13682.000000","CR|PJ070",3,-1,"FY201819-09"
1160,12,"_SYS00000000114","CR1032","CR1032","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","1999.000000","1999.000000","0.000000","0.000000","-1999.000000","-1999.000000","CR|PJ067",3,-1,"FY201819-09"
1160,13,"_SYS00000000114","CR1001","CR1001","20180401","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","800.000000","800.000000","0.000000","0.000000","-800.000000","-800.000000","CR|PJ070",3,-1,"FY201819-09"
1160,14,"_SYS00000000114","CR1001","CR1001","20180401","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","16068.000000","16068.000000","0.000000","0.000000","-16068.000000","-16068.000000","CR|PJ070",3,-1,"FY201819-09"
1160,15,"_SYS00000000114","CR1001","CR1001","20180401","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","142.520000","142.520000","0.000000","0.000000","-142.520000","-142.520000","CR|PJ070",3,-1,"FY201819-09"
1160,16,"_SYS00000000114","CR1001","CR1001","20180401","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","830.000000","830.000000","0.000000","0.000000","-830.000000","-830.000000","CR|PJ071",3,-1,"FY201819-09"
1160,17,"_SYS00000000114","CR1001","CR1001","20180401","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","468.000000","468.000000","0.000000","0.000000","-468.000000","-468.000000","CR|PJ071",3,-1,"FY201819-09"
1160,18,"_SYS00000000114","CR1001","CR1001","20180401","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","862.000000","862.000000","0.000000","0.000000","-862.000000","-862.000000","CR|PJ071",3,-1,"FY201819-09"
1160,19,"_SYS00000000114","CR1014","CR1014","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","5679.000000","5679.000000","0.000000","0.000000","-5679.000000","-5679.000000","CR|PJ066",3,-1,"FY201819-09"
1160,20,"_SYS00000000114","CR1088","CR1088","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","1363.950000","1363.950000","0.000000","0.000000","-1363.950000","-1363.950000","CR|PJ092",3,-1,"FY201819-09"
1160,21,"_SYS00000000114","CR1006","CR1006","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","62.720000","62.720000","0.000000","0.000000","-62.720000","-62.720000","CR|PJ073",3,-1,"FY201819-09"
1160,22,"_SYS00000000114","CR1107","CR1107","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","4778.000000","4778.000000","0.000000","0.000000","-4778.000000","-4778.000000","CR|PJ071",3,-1,"FY201819-09"
1160,23,"_SYS00000000114","CR1009","CR1009","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","3027.980000","3027.980000","0.000000","0.000000","-3027.980000","-3027.980000","CR|PJ067",3,-1,"FY201819-09"
1160,24,"_SYS00000000114","CR1107","CR1107","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2500.000000","2500.000000","0.000000","0.000000","-2500.000000","-2500.000000","CR|PJ071",3,-1,"FY201819-09"
1160,25,"_SYS00000000114","CR1001","CR1001","20180401","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","4804.000000","4804.000000","0.000000","0.000000","-4804.000000","-4804.000000","CR|PJ071",3,-1,"FY201819-09"
1160,26,"_SYS00000000114","CR1001","CR1001","20180401","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","1731.000000","1731.000000","0.000000","0.000000","-1731.000000","-1731.000000","CR|PJ071",3,-1,"FY201819-09"
1160,27,"_SYS00000000114","CR1014","CR1014","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2512.250000","2512.250000","0.000000","0.000000","-2512.250000","-2512.250000","CR|PJ066",3,-1,"FY201819-09"
1160,28,"_SYS00000000114","CR1014","CR1014","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2512.250000","2512.250000","0.000000","0.000000","-2512.250000","-2512.250000","CR|PJ066",3,-1,"FY201819-09"
1160,29,"_SYS00000000114","CR1088","CR1088","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","1155.000000","1155.000000","0.000000","0.000000","-1155.000000","-1155.000000","CR|PJ092",3,-1,"FY201819-09"
1160,30,"_SYS00000000114","CR1098","CR1098","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2555.000000","2555.000000","0.000000","0.000000","-2555.000000","-2555.000000","CR|PJ072",3,-1,"FY201819-09"
1160,31,"_SYS00000000114","CR1006","CR1006","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","348.470000","348.470000","0.000000","0.000000","-348.470000","-348.470000","CR|PJ073",3,-1,"FY201819-09"
1160,32,"_SYS00000000114","CR1006","CR1006","20100101","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","2018-12-02 00:00:00.000000000","17423.540000","17423.540000","0.000000","0.000000","-17423.540000","-17423.540000","CR|PJ072",3,-1,"FY201819-09"
1343,2,"_SYS00000000114","CR1103","CR1103","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","11540.350000","11540.350000","0.000000","0.000000","-11540.350000","-11540.350000","CR|PJ071",3,-1,"FY201819-11"
1343,3,"_SYS00000000114","CR1009","CR1009","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","72966.500000","72966.500000","0.000000","0.000000","-72966.500000","-72966.500000","CR|PJ050",3,-1,"FY201819-11"
1343,4,"_SYS00000000114","CR1007","CR1007","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","932.440000","932.440000","0.000000","0.000000","-932.440000","-932.440000","CR|PJ072",3,-1,"FY201819-11"
1343,5,"_SYS00000000114","CR1052","CR1052","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","257.190000","257.190000","0.000000","0.000000","-257.190000","-257.190000","CR|PJ072",3,-1,"FY201819-11"
1343,6,"_SYS00000000114","CR1005","CR1005","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","10112.740000","10112.740000","0.000000","0.000000","-10112.740000","-10112.740000","CR|PJ072",3,-1,"FY201819-11"
1343,7,"_SYS00000000114","CR1024","CR1024","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","81378.700000","81378.700000","0.000000","0.000000","-81378.700000","-81378.700000","CR|PJ049",3,-1,"FY201819-11"
1343,8,"_SYS00000000114","CR1099","CR1099","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","7653.130000","7653.130000","0.000000","0.000000","-7653.130000","-7653.130000","CR|PJ056",3,-1,"FY201819-11"
1343,9,"_SYS00000000114","CR1032","CR1032","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","17120.140000","17120.140000","0.000000","0.000000","-17120.140000","-17120.140000","CR|PJ050",3,-1,"FY201819-11"
1343,11,"_SYS00000000114","CR1006","CR1006","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","30825.490000","30825.490000","0.000000","0.000000","-30825.490000","-30825.490000","CR|PJ050",3,-1,"FY201819-11"
1343,12,"_SYS00000000114","CR1002","CR1002","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","15644.810000","15644.810000","0.000000","0.000000","-15644.810000","-15644.810000","CR|PJ071",3,-1,"FY201819-11"
1343,13,"_SYS00000000114","CR1050","CR1050","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","25723.420000","25723.420000","0.000000","0.000000","-25723.420000","-25723.420000","CR|PJ050",3,-1,"FY201819-11"
1343,14,"_SYS00000000114","CR1001","CR1001","20180401","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","1481.370000","1481.370000","0.000000","0.000000","-1481.370000","-1481.370000","CR|PJ071",3,-1,"FY201819-11"
1343,16,"_SYS00000000114","CR1005","CR1005","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","37554.360000","37554.360000","0.000000","0.000000","-37554.360000","-37554.360000","CR|PJ072",3,-1,"FY201819-11"
1343,17,"_SYS00000000114","CR1017","CR1017","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","1338.330000","1338.330000","0.000000","0.000000","-1338.330000","-1338.330000","CR|PJ051",3,-1,"FY201819-11"
1343,18,"_SYS00000000114","CR1017","CR1017","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","2484.850000","2484.850000","0.000000","0.000000","-2484.850000","-2484.850000","CR|PJ048",3,-1,"FY201819-11"
1343,19,"_SYS00000000114","CR1085","CR1085","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","31426.610000","31426.610000","0.000000","0.000000","-31426.610000","-31426.610000","CR|PJ098",3,-1,"FY201819-11"
1343,20,"_SYS00000000114","CR1001","CR1001","20180401","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","4153.890000","4153.890000","0.000000","0.000000","-4153.890000","-4153.890000","CR|PJ070",3,-1,"FY201819-11"
1343,21,"_SYS00000000114","CR1088","CR1088","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","11313.130000","11313.130000","0.000000","0.000000","-11313.130000","-11313.130000","CR|PJ092",3,-1,"FY201819-11"
1343,22,"_SYS00000000114","CR1009","CR1009","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","7986.520000","7986.520000","0.000000","0.000000","-7986.520000","-7986.520000","CR|PJ050",3,-1,"FY201819-11"
1343,23,"_SYS00000000114","CR1001","CR1001","20180401","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","1071.230000","1071.230000","0.000000","0.000000","-1071.230000","-1071.230000","CR|PJ071",3,-1,"FY201819-11"
1343,24,"_SYS00000000114","CR1009","CR1009","20100101","2019-02-07 00:00:00.000000000","2019-02-07 00:00:00.000000000","2019-03-15 00:00:00.000000000","3320.660000","3320.660000","0.000000","0.000000","-3320.660000","-3320.660000","CR|PJ067",3,-1,"FY201819-11"
1696,2,"_SYS00000000114","CR1088","CR1088","20100101","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","744.400000","744.400000","0.000000","0.000000","-744.400000","-744.400000","CR|PJ092",3,-1,"FY201819-12"
1696,3,"_SYS00000000114","CR1009","CR1009","20100101","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","1823.190000","1823.190000","0.000000","0.000000","-1823.190000","-1823.190000","CR|PJ067",3,-1,"FY201819-12"
1696,4,"_SYS00000000114","CR1005","CR1005","20100101","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","3617.360000","3617.360000","0.000000","0.000000","-3617.360000","-3617.360000","CR|PJ072",3,-1,"FY201819-12"
1696,5,"_SYS00000000114","CR1024","CR1024","20100101","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","2481.250000","2481.250000","0.000000","0.000000","-2481.250000","-2481.250000","CR|PJ047",3,-1,"FY201819-12"
1696,6,"_SYS00000000114","CR1004","CR1004","20150401","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","109.470000","109.470000","0.000000","0.000000","-109.470000","-109.470000","CR|PJ072",3,-1,"FY201819-12"
1696,7,"_SYS00000000114","CR1002","CR1002","20100101","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","3532.970000","3532.970000","0.000000","0.000000","-3532.970000","-3532.970000","CR|PJ071",3,-1,"FY201819-12"
1696,8,"_SYS00000000114","CR1085","CR1085","20100101","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","2019-03-15 00:00:00.000000000","7731.870000","7731.870000","0.000000","0.000000","-7731.870000","-7731.870000","CR|PJ120",3,-1,"FY201819-12"
1776,2,"_SYS00000000114","CR1088","CR1088","20100101","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","2668.830000","2668.830000","0.000000","0.000000","-2668.830000","-2668.830000","CR|PJ092",3,-1,"FY201819-12"
1776,3,"_SYS00000000114","CR1009","CR1009","20100101","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","2077.460000","2077.460000","0.000000","0.000000","-2077.460000","-2077.460000","CR|PJ067",3,-1,"FY201819-12"
1776,4,"_SYS00000000114","CR1005","CR1005","20100101","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","1541.050000","1541.050000","0.000000","0.000000","-1541.050000","-1541.050000","CR|PJ072",3,-1,"FY201819-12"
1776,5,"_SYS00000000114","CR1024","CR1024","20100101","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","1146.500000","1146.500000","0.000000","0.000000","-1146.500000","-1146.500000","CR|PJ047",3,-1,"FY201819-12"
1776,6,"_SYS00000000114","CR1002","CR1002","20100101","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","3160.490000","3160.490000","0.000000","0.000000","-3160.490000","-3160.490000","CR|PJ071",3,-1,"FY201819-12"
1776,7,"_SYS00000000114","CR1085","CR1085","20100101","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","13746.580000","13746.580000","0.000000","0.000000","-13746.580000","-13746.580000","CR|PJ120",3,-1,"FY201819-12"
1776,8,"_SYS00000000114","CR1087","CR1087","20100101","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","5938.890000","5938.890000","0.000000","0.000000","-5938.890000","-5938.890000","CR|PJ065",3,-1,"FY201819-12"
2019,2,"_SYS00000000114","CR1100","CR1100","20100101","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","4959.130000","4959.130000","0.000000","0.000000","-4959.130000","-4959.130000","CR|PJ137",3,-1,"FY201920-01"
2019,3,"_SYS00000000114","CR1088","CR1088","20100101","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","504.910000","504.910000","0.000000","0.000000","-504.910000","-504.910000","CR|PJ092",3,-1,"FY201920-01"
2019,4,"_SYS00000000114","CR1009","CR1009","20100101","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","1144.510000","1144.510000","0.000000","0.000000","-1144.510000","-1144.510000","CR|PJ067",3,-1,"FY201920-01"
2019,5,"_SYS00000000114","CR1007","CR1007","20100101","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","319.970000","319.970000","0.000000","0.000000","-319.970000","-319.970000","CR|PJ072",3,-1,"FY201920-01"
2019,6,"_SYS00000000114","CR1005","CR1005","20100101","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","3017.020000","3017.020000","0.000000","0.000000","-3017.020000","-3017.020000","CR|PJ072",3,-1,"FY201920-01"
2019,7,"_SYS00000000114","CR1024","CR1024","20100101","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","4725.230000","4725.230000","0.000000","0.000000","-4725.230000","-4725.230000","CR|PJ049",3,-1,"FY201920-01"
2019,8,"_SYS00000000114","CR1002","CR1002","20100101","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","2537.130000","2537.130000","0.000000","0.000000","-2537.130000","-2537.130000","CR|PJ071",3,-1,"FY201920-01"
2019,9,"_SYS00000000114","CR1050","CR1050","20100101","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","631.630000","631.630000","0.000000","0.000000","-631.630000","-631.630000","CR|PJ129",3,-1,"FY201920-01"
2019,10,"_SYS00000000114","CR1050","CR1050","20100101","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","5763.090000","5763.090000","0.000000","0.000000","-5763.090000","-5763.090000","CR|PJ047",3,-1,"FY201920-01"
2019,11,"_SYS00000000114","CR1085","CR1085","20100101","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","13395.550000","13395.550000","0.000000","0.000000","-13395.550000","-13395.550000","CR|PJ120",3,-1,"FY201920-01"
2019,12,"_SYS00000000114","CR1087","CR1087","20100101","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","2019-04-30 00:00:00.000000000","12036.490000","12036.490000","0.000000","0.000000","-12036.490000","-12036.490000","CR|PJ065",3,-1,"FY201920-01"
2065,2,"_SYS00000000114","CR1100","CR1100","20100101","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2866.590000","2866.590000","0.000000","0.000000","-2866.590000","-2866.590000","CR|PJ065",3,-1,"FY201920-03"
2065,3,"_SYS00000000114","CR1088","CR1088","20100101","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","1858.980000","1858.980000","0.000000","0.000000","-1858.980000","-1858.980000","CR|PJ092",3,-1,"FY201920-03"
2065,4,"_SYS00000000114","CR1009","CR1009","20100101","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","17353.950000","17353.950000","0.000000","0.000000","-17353.950000","-17353.950000","CR|PJ053",3,-1,"FY201920-03"
2065,5,"_SYS00000000114","CR1005","CR1005","20100101","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","530.790000","530.790000","0.000000","0.000000","-530.790000","-530.790000","CR|PJ072",3,-1,"FY201920-03"
2065,6,"_SYS00000000114","CR1024","CR1024","20100101","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","3078.610000","3078.610000","0.000000","0.000000","-3078.610000","-3078.610000","CR|PJ047",3,-1,"FY201920-03"
2065,7,"_SYS00000000114","CR1004","CR1004","20150401","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2609.600000","2609.600000","0.000000","0.000000","-2609.600000","-2609.600000","CR|PJ072",3,-1,"FY201920-03"
2065,8,"_SYS00000000114","CR1140","CR1140","20180401","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","666.000000","666.000000","0.000000","0.000000","-666.000000","-666.000000","CR|PJ065",3,-1,"FY201920-03"
2065,9,"_SYS00000000114","CR1002","CR1002","20100101","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","510.350000","510.350000","0.000000","0.000000","-510.350000","-510.350000","CR|PJ071",3,-1,"FY201920-03"
2065,10,"_SYS00000000114","CR1050","CR1050","20100101","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","1867.380000","1867.380000","0.000000","0.000000","-1867.380000","-1867.380000","CR|PJ129",3,-1,"FY201920-03"
2065,11,"_SYS00000000114","CR1085","CR1085","20100101","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","1573.910000","1573.910000","0.000000","0.000000","-1573.910000","-1573.910000","CR|PJ072",3,-1,"FY201920-03"
2065,12,"_SYS00000000114","CR1087","CR1087","20100101","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","2019-06-05 00:00:00.000000000","3244.080000","3244.080000","0.000000","0.000000","-3244.080000","-3244.080000","CR|PJ065",3,-1,"FY201920-03"
2177,2,"_SYS00000000114","CR1100","CR1100","20100101","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","1325.590000","1325.590000","0.000000","0.000000","-1325.590000","-1325.590000","CR|PJ083",3,-1,"FY201920-04"
2177,3,"_SYS00000000114","CR1100","CR1100","20100101","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","85.270000","85.270000","0.000000","0.000000","-85.270000","-85.270000","CR|PJ064",3,-1,"FY201920-04"
2177,4,"_SYS00000000114","CR1100","CR1100","20100101","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","1694.540000","1694.540000","0.000000","0.000000","-1694.540000","-1694.540000","CR|PJ071",3,-1,"FY201920-04"
2177,5,"_SYS00000000114","CR1009","CR1009","20100101","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","1886.210000","1886.210000","0.000000","0.000000","-1886.210000","-1886.210000","CR|PJ072",3,-1,"FY201920-04"
2177,6,"_SYS00000000114","CR1009","CR1009","20100101","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","16587.470000","16587.470000","0.000000","0.000000","-16587.470000","-16587.470000","CR|PJ053",3,-1,"FY201920-04"
2177,7,"_SYS00000000114","CR1140","CR1140","20180401","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","3678.280000","3678.280000","0.000000","0.000000","-3678.280000","-3678.280000","CR|PJ065",3,-1,"FY201920-04"
2177,8,"_SYS00000000114","CR1012","CR1012","20100101","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","5777.260000","5777.260000","0.000000","0.000000","-5777.260000","-5777.260000","CR|PJ132",3,-1,"FY201920-04"
2177,9,"_SYS00000000114","CR1002","CR1002","20100101","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2121.060000","2121.060000","0.000000","0.000000","-2121.060000","-2121.060000","CR|PJ071",3,-1,"FY201920-04"
2177,10,"_SYS00000000114","CR1085","CR1085","20100101","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","215.330000","215.330000","0.000000","0.000000","-215.330000","-215.330000","CR|PJ072",3,-1,"FY201920-04"
2177,11,"_SYS00000000114","CR1087","CR1087","20100101","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","1866.690000","1866.690000","0.000000","0.000000","-1866.690000","-1866.690000","CR|PJ065",3,-1,"FY201920-04"
2177,12,"_SYS00000000114","CR1098","CR1098","20100101","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","2019-07-05 00:00:00.000000000","6794.410000","6794.410000","0.000000","0.000000","-6794.410000","-6794.410000","CR|PJ148",3,-1,"FY201920-04"
2415,2,"_SYS00000000114","CR1100","CR1100","20100101","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000","2539.930000","2539.930000","0.000000","0.000000","-2539.930000","-2539.930000","CR|PJ065",3,-1,"FY201920-05"
2415,3,"_SYS00000000114","CR1088","CR1088","20100101","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000","844.960000","844.960000","0.000000","0.000000","-844.960000","-844.960000","CR|PJ112",3,-1,"FY201920-05"
2415,4,"_SYS00000000114","CR1009","CR1009","20100101","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000","4166.970000","4166.970000","0.000000","0.000000","-4166.970000","-4166.970000","CR|PJ053",3,-1,"FY201920-05"
2415,5,"_SYS00000000114","CR1007","CR1007","20100101","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000","803.330000","803.330000","0.000000","0.000000","-803.330000","-803.330000","CR|PJ112",3,-1,"FY201920-05"
2415,6,"_SYS00000000114","CR1005","CR1005","20100101","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000","1585.580000","1585.580000","0.000000","0.000000","-1585.580000","-1585.580000","CR|PJ072",3,-1,"FY201920-05"
2415,7,"_SYS00000000114","CR1140","CR1140","20180401","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000","3623.720000","3623.720000","0.000000","0.000000","-3623.720000","-3623.720000","CR|PJ065",3,-1,"FY201920-05"
2415,8,"_SYS00000000114","CR1012","CR1012","20100101","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000","3467.200000","3467.200000","0.000000","0.000000","-3467.200000","-3467.200000","CR|PJ132",3,-1,"FY201920-05"
2415,9,"_SYS00000000114","CR1002","CR1002","20100101","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000","3947.410000","3947.410000","0.000000","0.000000","-3947.410000","-3947.410000","CR|PJ071",3,-1,"FY201920-05"
2415,10,"_SYS00000000114","CR1001","CR1001","20180401","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000","2411.620000","2411.620000","0.000000","0.000000","-2411.620000","-2411.620000","CR|PJ070",3,-1,"FY201920-05"
2415,11,"_SYS00000000114","CR1087","CR1087","20100101","2019-08-05 00:00:00.000000000","2019-09-04 00:00:00.000000000","2019-09-04 00:00:00.000000000","6547.260000","6547.260000","0.000000","0.000000","-6547.260000","-6547.260000","CR|PJ065",3,-1,"FY201920-05"
